,Environmental,Waste Management,,SR211,Waste Management Issue Score,Issue Score,,35,,,,,Y,,Y,Y,Y,,,,,,,,Y,,,,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,Y,,
,Environmental,Waste Management,,SR261,Waste Management Issue Disclosure,Issue Disclosure,,35,,,,,Y,,Y,Y,Y,,,,,,,,Y,,,,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,Y,,
,Environmental,Waste Management,,SR481,Waste Management Issue Performance Score,Issue Performance Score,,35,,,,,Y,,Y,Y,Y,,,,,,,,Y,,,,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,Y,,
,Environmental,Waste Management,,SR262,Waste Management Issue Weight,Issue Weight,,35,,,,,Y,,Y,Y,Y,,,,,,,,Y,,,,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,Y,,
,Environmental,Waste Management,,SR472,Waste Management Issue Percentile,Issue Percentile,,35,,,,,Y,,Y,Y,Y,,,,,,,,Y,,,,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,Y,,
,Environmental,Waste Management,,SR490,Waste Management Issue Upper Target,Issue Upper Target,,35,,,,,Y,,Y,Y,Y,,,,,,,,Y,,,,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,Y,,
,Environmental,Waste Management,,SR499,Waste Management Issue Lower Target,Issue Lower Target,,35,,,,,Y,,Y,Y,Y,,,,,,,,Y,,,,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,Y,,
,Environmental,Waste Management,,SR508,Waste Management BI Issue Priority,Issue Priority,,35,,,,,2,,4,4,2,,,,,,,,4,,,,5,,,,,,4,,1,1,,,,,,,,,,,,,,1,,1,,,,,4,4,,2,,,,,,,,,,,,,1,4,4,4,7,4,6,6,3,,4,6,5,6,,7,,5,6,6,,,,,,,,,,3,,,5,,2,,,3,,
,Environmental,Waste Management,Hazardous Waste Generation,SR215,Hazardous Waste Generation Score,Sub Issue Score,,27,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,Y,,
,Environmental,Waste Management,Hazardous Waste Generation,SR426,Hazardous Waste Management Policy,Field Score,SA120,26,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,,,
,Environmental,Waste Management,Hazardous Waste Generation,SR425,Percentage of Hazardous Waste,Field Score,SA016,23,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,,,
,Environmental,Waste Management,Hazardous Waste Generation,SR424,Hazardous Waste,Field Score,ES019,21,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,,Y,Y,Y,,,,,,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,,Y,,,Y,,Y,,,,,
,Environmental,Waste Management,Hazardous Waste Generation,SR428,Coal Ash Management Policy,Field Score,SA132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
,Environmental,Waste Management,Hazardous Waste Generation,SR429,Nuclear Waste,Field Score,SA141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
,Environmental,Waste Management,Hazardous Waste Generation,SR427,Amount of Coal Combustion Residuals,Field Score,SA131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
,Environmental,Waste Management,Hazardous Waste Recycling,SR216,Hazardous Waste Recycling Score,Sub Issue Score,,24,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,,,,,,,,,,,,Y,,,Y,,Y,,,Y,,
,Environmental,Waste Management,Hazardous Waste Recycling,SR430,Percentage of Hazardous Waste Recycled,Field Score,SA023,23,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,,,,,,,,,,,,Y,,,Y,,Y,,,,,
,Environmental,Waste Management,Hazardous Waste Recycling,SR224,Hazardous Waste Recycled,Field Score,SA022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Hazardous Waste Recycling,SR431,Percentage of Coal Ash Beneficially Used,Field Score,SA481,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
,Environmental,Waste Management,Waste Generation,SR212,Waste Generation Score,Sub Issue Score,,19,,,,,Y,,Y,Y,Y,,,,,,,,Y,,,,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Generation,SR432,Total Waste,Field Score,ES020,15,,,,,,,Y,Y,Y,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Generation,SR422,Amount of Food Waste Generated,Field Score,SA408,4,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Generation,SR539,Waste Reduction Policy,Field Score,ES039,4,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Generation,SR433,Tailings Waste,Field Score,ES268,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Generation,SR434,Mineral Waste Acid Rock Drain Policy,Field Score,SA028,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Generation,ST108,Mining Overburden,Field Score,ES267,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR213,Waste Recycling Score,Sub Issue Score,,16,,,,,,,Y,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR438,Percentage of Waste Recycled,Field Score,SA093,14,,,,,,,Y,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR437,Waste Sent to Landfills,Field Score,ES104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR439,Amount of Waste Composted,Field Score,SA156,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR440,Amount of Waste Incinerated,Field Score,SA157,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR534,Electronic Waste Recycled,Field Score,SA163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR594,Customers Receiving Recycling Pct,Field Score,SA725,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR640,Customers Receiving Composting Pct,Field Score,SA726,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR642,Material Incnrtd that is Hazardous Pct,Field Score,SA727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR647,Third Party Waste Material Recycled,Field Score,SA729,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR651,Third Party Waste Material Composted,Field Score,SA730,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR653,Third Party Waste Material Incinerated,Field Score,SA731,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Waste Management,Waste Recycling,SR532,Electronic Waste,Field Score,SA111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Water Management,,SR217,Water Management Issue Score,Issue Score,,47,,Y,Y,,,,,,,,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,,,Y,,Y
,Environmental,Water Management,,SR257,Water Management Issue Disclosure,Issue Disclosure,,47,,Y,Y,,,,,,,,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,,,Y,,Y
,Environmental,Water Management,,SR482,Water Management Issue Performance Score,Issue Performance Score,,47,,Y,Y,,,,,,,,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,,,Y,,Y
,Environmental,Water Management,,SR258,Water Management Issue Weight,Issue Weight,,47,,Y,Y,,,,,,,,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,,,Y,,Y
,Environmental,Water Management,,SR473,Water Management Issue Percentile,Issue Percentile,,47,,Y,Y,,,,,,,,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,,,Y,,Y
,Environmental,Water Management,,SR491,Water Management Issue Upper Target,Issue Upper Target,,47,,Y,Y,,,,,,,,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,,,Y,,Y
,Environmental,Water Management,,SR500,Water Management Issue Lower Target,Issue Lower Target,,47,,Y,Y,,,,,,,,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,,,Y,,Y
,Environmental,Water Management,,SR509,Water Management BI Issue Priority,Issue Priority,,47,,2,2,,,,,,,,,1,,,4,2,4,,2,,6,4,1,5,1,1,3,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,4,6,6,6,,2,1,1,5,3,3,,3,3,1,2,2,2,2,2,2,2,4,,4,,,1,2,1,,,6,,1
,Environmental,Water Management,Wastewater,SR252,Wastewater Score,Sub Issue Score,,28,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,Y,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,,,,,,,Y,,Y,,,,,,,,,,Y
,Environmental,Water Management,Wastewater,SR446,Percent Water Recycled Derived,Field Score,F1588,25,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,,,,,,,Y,,Y,,,,,,,,,,Y
,Environmental,Water Management,Wastewater,SR442,Emissions to Water,Field Score,ES018,9,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,,,
,Environmental,Water Management,Wastewater,SR452,Wastewater Treated,Field Score,SA369,8,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
,Environmental,Water Management,Wastewater,SR443,Total Water Discharged,Field Score,ES081,7,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,
,Environmental,Water Management,Wastewater,SR444,Chemical Oxygen Demand of Discharges,Field Score,ES243,4,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Water Management,Wastewater,SR445,Biological Oxygen Demand of Discharges,Field Score,ES244,4,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Water Management,Wastewater,SR451,Fracturing Fluid Use Policy,Field Score,SA077,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,
,Environmental,Water Management,Wastewater,SR449,Percentage of Produced Water Injected,Field Score,SA066,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Water Management,Wastewater,SR450,Percentage of Produced Water Recycled,Field Score,SA068,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Water Management,Wastewater,ST110,Nitrogen Emissions to Water,Field Score,ES271,2,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Water Management,Wastewater,SR447,Produced Water and Flowback,Field Score,SA062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Water Management,Wastewater,SR448,Percentage of Produced Water Discharged,Field Score,SA064,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Water Management,Wastewater,ST151,Vessel Wastewater in Line with MARPOL Standards,Field Score,SA843,1,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Water Management,Water Target,SR270,Water Target Score,Sub Issue Score,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Water Management,Water Target,SR453,Portfolio Water Reduction Target,Field Score,SA299,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Water Management,Water Use,SR218,Water Use Score,Sub Issue Score,,43,,Y,Y,,,,,,,,,Y,,,,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,,,Y,,Y
,Environmental,Water Management,Water Use,SR458,Water Stress Exposure Percentage,Field Score,ES497,41,,Y,Y,,,,,,,,,Y,,,,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,Y,Y,,,Y,,Y
,Environmental,Water Management,Water Use,SR459,Water Consumption Derived,Field Score,F1589,33,,Y,Y,,,,,,,,,Y,,,,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,Y,,Y,,,Y,Y,Y,,,Y,,
,Environmental,Water Management,Water Use,SR457,Total Water Withdrawal,Field Score,ES269,27,,Y,Y,,,,,,,,,Y,,,,Y,,,Y,,Y,,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,Y,,,Y,,
,Environmental,Water Management,Water Use,SR460,Freshwater Withdrawals,Field Score,SA020,20,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,Y,,Y
,Environmental,Water Management,Water Use,SR454,Water per Unit of Production,Field Score,ES082,9,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Water Management,Water Use,SR359,LFL Percentage Change Water Withdrawals,Field Score,SA292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Water Management,Water Use,SR461,Like-for-Like Water Withdrawals,Field Score,SA173,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Water Management,Water Use,ST098,Water Withdrwl in Landlord Srvcs and Common Areas,Field Score,SA622,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Water Management,Water Use,ST099,Tenant Water Consumption,Field Score,SA479,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Water Management,Water Use,ST107,Real Estate Corporate Offices Water Withdrawal,Field Score,SA634,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Water Management,Water Use,SR455,Cooling Water Inflow,Field Score,ES245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
,Environmental,Water Management,Water Use,SR456,Cooling Water Outflow,Field Score,ES246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
